sid,smiles,index
103905428,COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)O)c2cc1OC,1176
103905429,COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)N)c2cc1OC,1177
103905430,NC(=O)c1sc(cc1OCc2ccccc2C(F)(F)F)n3cnc4ccccc34,1178
103905431,Nc1c(cnc2c(Br)cnn12)C#N,1179
103905432,Nc1nc(Cl)ncc1C#N,1180
103905433,Clc1ncc2NC(=O)Nc2n1,1181
103905434,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)CNCCCO)n2Cc3ccc(Cl)cc3,1182
103905435,CCCCNc1nc(N)c(s1)C(=O)c2ccccc2,1183
103905436,CCNc1nc2cc(Cl)c(OC)cc2nc1NCC,1184
103905437,CCCn1c(nc(c2ccc(Cl)c(Cl)c2)c1c3ccnc(NC4CCCCC4)n3)C5CCNCC5,1185
103905438,CN1N=C(C)C(=C(N)C1=O)c2ccccc2,1186
103905439,CN1N=C(C(=C(N)C1=O)C(=O)C)c2ccccc2,1187
103905440,CC(C)(O)C1=C(N)C(=O)NN=C1c2ccccc2,1188
103905441,Brc1ccc2[nH]c3c(CC(=O)Nc4cccnc34)c2c1,1189
103905442,O=C1NNc2cccc(c3ccccc3)c12,1190
103905443,NC(=O)c1cc(cc2cccnc12)c3cccc(N)c3,1191
103905444,CC(C)(CO)c1nnc2ccc(nn12)c3c(nc4CCCn34)c5ccc(F)cc5F,1192
103905445,CC(C)(O)c1nnc2ccc(nn12)c3c(nc4CCCn34)c5ccc(F)cc5F,1193
103905446,Cc1ccc(NCc2ccc(nc2)c3ccc(F)cc3)cc1,1194
103905447,C1c2ccccc2c3n[nH]cc13,1195
103905448,CCCC(=O)c1ccc(NCc2c[nH]nc2c3ccc(cc3)C(F)(F)F)cc1,1196
103905449,OCCNc1cc2cc(ccc2cn1)c3ccsc3,1197
103905450,OCCNc1cc2cc(ccc2cn1)c3ccncc3,1198
103905451,OCCNc1cc2cc(ccc2cn1)c3ccccc3,1199
103905452,Nc1ncnc2nc3ccccc3n12,1200
103905453,Cc1n[nH]c2cnc(cc12)c3cncc(OC[C@@H](N)Cc4cccc(c4)C(F)(F)F)c3,1201
103905454,[O-][N+](=O)c1ccc2N3C(=O)c4c(Br)cccc4N=C3C(=O)c2c1,1202
103905455,Cc1ccc(cc1Nc2ncnc3c2cnn3c4ccccc4)C(=O)Nc5ccon5,1203
103905456,COc1ccc(c2ccc(N)cc2)c3cnoc13,1204
103905457,COc1ccc(c2ccc(NC(=O)Nc3ccc(OC(F)(F)F)cc3)cc2)c4c(N)noc14,1205
103905458,OC1=C(c2cc(Cl)ccc2O)c3c(Cl)cc(Cl)cc3NC1=O,1206
103905459,Cc1nc2ccccn2c1c3csc(Nc4ccc(O)cc4)n3,1207
103905460,CC(C)c1ccc2C(=O)c3c(C)ccnc3Nc2c1,1208
103905461,Cc1cc(C(=O)N)n2nc(cc2n1)C(C)(C)C,1209
103905462,CC(C)C1=CC(=O)NC2=C1C(=O)NN2,1210
103905463,C[C@@]1(O)C[C@@H](C1)c2nc(c3ccc4ccc(nc4c3)c5ccccc5)c6c(N)nccn26,1211
103905464,Nc1nccn2c(nc(c3cccc(OCc4ccccc4)c3)c12)C5CC(CN6CCCC6)C5,1212
103905465,Nc1nonc1n2nnc(C(=O)N\N=C\c3ccncc3)c2c4ccccc4,1213
103905466,CC(=O)Nc1nonc1n2nnc(C(=O)N\N=C\c3cccs3)c2c4ccccc4,1214
103905467,Nc1nonc1n2cc(CO)nn2,1215
103905468,Cn1c(N)nc2sc(cc12)C(=O)N,1216
103905469,Cn1c(N)nc2sccc12,1217
103905470,Cc1nn(C)c2sc(cc12)C(=O)N,1218
103905471,CSc1ccccc1CNc2ncc(c(NCC3CCC(CN)CC3)n2)[N+](=O)[O-],1219
103905472,NCC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,1220
103905474,C1Cc2[nH]ncc2CC1c3ccccc3,1221
103905475,C1Cc2[nH]ncc2C1c3ccccc3,1222
103905476,C1C(Cc2[nH]ncc12)c3ccccc3,1223
103905477,COc1cc(cc(OC)c1OC)C2=NN(Cc3cccc(C)c3)C(=O)C=C2,1224
103905478,C[C@@H]1CCCN1CCc2cc3cc(ccc3[nH]2)c4ccc(OC(F)(F)F)cc4,1225
103905479,FC(F)(F)Oc1ccc(cc1)c2ccc3[nH]cc(C4=CCNCC4)c3c2,1226
103905480,FC(F)(F)Oc1ccc(CC(=O)N2CCC3(CC2)NCCc4c3[nH]c5ccccc45)cc1,1227
103905481,Brc1ccc2NC(=O)\C(=C\3/SC(=S)NC3=O)\c2c1,1228
103905482,Clc1ccc2NC(=O)C(=C(c3ccccc3)c2c1)C4=NNC(C4)c5ccccc5,1229
103905483,O=C1NNC(=O)c2c(N\N=C\3/C(=O)N(N=C3c4ccccc4)c5ccccc5)cccc12,1230
103905484,CNCCONC(=O)c1ccc(F)c(F)c1Nc2ccc(I)cc2F,1231
103905485,CC(=O)Nc1cc2ccccn2n1,1232
103905486,Oc1nn2ccccc2c1Br,1233
103905487,Brc1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1,1234
103905488,Cc1cc(cc2[nH]c(nc12)C3=C(NC[C@@H](O)c4cccc(Cl)c4)C=CNC3=O)N5CCOCC5,1235
103905489,Cc1cc(cc2[nH]c(nc12)C3=C(NC[C@@H](O)c4ccccc4)C=CNC3=O)N5CCOCC5,1236
103905490,Cc1cc(cc2[nH]c(nc12)C3=C(NCCc4ccccc4)C=CNC3=O)N5CCOCC5,1237
103905491,c1ccc(cc1)c2n[nH]cc2c3ccncc3,1238
103905492,Nc1n[nH]c2nnc(c3ccccc3)c(c4ccccc4)c12,1239
103905493,COCCN1C(=C(C)S/C/1=N\C(=O)c2cc(SC)ccc2Cl)C,1240
103905494,Fc1ccc2SCc3c[nH]nc3c2c1,1241
103905495,CCNC(=O)c1[nH]nc(c2cc(Cl)c(O)cc2O)c1c3ccc(OC)cc3,1242
103905496,Nc1ncnc(Nc2cc(CNC(=O)C(F)(F)F)c(O)c(c2)c3ccc(Cl)cc3)n1,1243
103905497,Cc1cccc(\C=N\Nc2cc(nc(OCCc3ccccn3)n2)N4CCOCC4)c1,1244
103905498,NNc1cc(nc(OCCc2ccccn2)n1)N3CCOCC3,1245
103905499,OC(=O)c1csc2C(=O)NCCNc12,1246
103905500,NC(=O)c1csc2C(=O)CCNc12,1247
103905501,c1ccc(cc1)c2cccc3nccn23,1248
103905502,Cc1ccccc1c2cccc3nccn23,1249
103905503,Clc1ccc(cc1)C2CC(=C(C#N)C(=O)C2C(=O)c3ccccc3)c4ccccc4,1250
103905504,Cc1cc(Nc2nc(Cl)cc(NCc3ccccc3)n2)n[nH]1,1251
103905505,CCc1cc(c(O)cc1O)c2n[nH]c(C)c2c3ccc4OCCOc4c3,1252
103905506,OC(=O)c1ccc(cc1O)c2oc(C=C3C(=O)NC(=S)NC3=O)cc2,1253
103905507,Oc1cccc(c1)c2nc(N3CCOCC3)c4oc5ncccc5c4n2,1254
103905508,Nc1ncnc2NCCC(=Nc12)c3ccccc3,1255
103905509,Oc1ccc(\C=N\NC(=O)Nc2cccc3nsnc23)c(O)c1,1256
103905510,Clc1ccc(CC(=O)Nc2[nH]nc3CCCc23)cc1,1257
103905511,Fc1ccc(cc1)C2=NCC(=O)Nc3[nH]ncc23,1258
103905512,O=C1Oc2ccccc2c3[nH]c(nc13)c4ccccc4,1259
103905513,CC1=C(C(=O)OC(=O)N1)c2ccccc2,1260
103905514,Cc1nn(C)c(C)c2cc(cc12)[N+](=O)[O-],1261
103905515,CC(C)(C)NC(=O)c1ccc2nc3[nH]c4ccccc4c3nc2c1,1262
103905516,CN1CCN(Cc2ccc3Oc4cccc5C(=O)NN=C(c3c2)c45)CC1,1263
103905517,CC(Nc1ccccc1)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C,1264
103905518,CCCCNC(=O)C1=CN(C(CC)CC)C(=O)c2cc(OC)c(OC)cc12,1265
103905519,CC1=CN2CC(=O)NN=C2C=C1,1266
103905520,CC(Nc1cncc(n1)n2cnc3ccccc23)c4ccc(F)cc4,1267
103905521,COCOc1cccc(OCOC)c1c2ccc(NS(=O)(=O)C)cc2C(=O)OC,1268
103905522,Nc1nc(SCC(=O)Nc2ncccn2)nc3nc[nH]c13,1269
103905523,CCCN1C(=O)N(CC)c2nc([nH]c2C1=O)c3cnn(Cc4cccc(c4)C(F)(F)F)c3,1270
103905525,COc1ccc(\C=N\Nc2ncnc3c4ccccc4[nH]c23)cc1OC,1271
103905526,CC(SCC1CC[C@@H]2C[C@H]1C2(C)C)C(=O)N,1272
103905527,O=C1CN2C(=NN1)COc3ccccc23,1273
103905528,Nc1n[nH]c2ncc(Br)cc12,1274
103905529,OC(=O)C1=CN=C2SC=CN2C1=O,1275
103905530,c1ccc2c(c1)[nH]c3cnccc23,1276
103905531,CN[C@H]1C[C@@H]2O[C@@](C)([C@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,1277
103905532,Cn1c2ccccc2c3c4C(=O)NCc4c5c6ccccc6n(CCC#N)c5c13,1278
103905533,Cc1c(O)cccc1NC(=O)c2cnn3c(ccnc23)c4ccccc4,1279
103905535,COc1ccc(cc1)c2cc(c3ccccc3)c4cc(Cl)ccc4n2,1280
103905536,Cc1ccc(Nc2nc3ccc(cc3[nH]2)[N+](=O)[O-])nc1,1281
103905537,CCCCOc1ccc(cc1S(=O)(=O)Nc2ccc(cc2)c3csc4ncnc(N)c34)C(C)(C)CC,1282
103905538,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3cc(Cl)c(Cl)cc23,1283
103905539,CNC(=O)c1ccccc1Sc2ccc3c(\C=C\c4ccccn4)n[nH]c3c2,1284
103905540,COCCn1cc(c2ccncn2)c(n1)c3ccc(Cl)cc3,1285
103905541,CCCC(=O)Nc1cccc(c1)c2nc(Nc3ccc4[nH]ncc4c3)c5cc(OCCN6CCCC6)ccc5n2,1286
103905542,CCCC(=O)Nc1cccc(c1)c2nc(Nc3ccc4[nH]ncc4c3)c5cc(OCCOC)ccc5n2,1287
103905543,Cc1nc(Nc2ncc(s2)C(=O)Nc3c(C)cccc3Cl)cc(n1)N4CCN(CCO)CC4,1288
103905544,CC(C)CON1c2ccc(Cl)cc2C(=O)c3c(C)nn(C)c13,1289
103905545,CCCON1c2ccc(Cl)cc2C(=O)c3c(C)nn(C)c13,1290
103905546,CCN1C2=C(C(=O)ON2)C(=O)c3cc(O)c(Cl)cc13,1291
103905547,CCN1C2=C(C(=O)ON2)C(=O)c3cc(F)c(Cl)cc13,1292
103905548,Clc1ccc(Nc2nnc(Cc3ccncc3)c4ccccc24)cc1,1293
103905549,Clc1ccc2NC3(CCCCC3)Nc2c1,1294
103905550,COc1cc2cnc3C(=O)NC(=O)c3c2cc1OC,1295
103905551,CCc1nc2C(=O)NC(=O)c2c3cc(OC)c(OC)cc13,1296
103905552,CCC(=O)Nc1ccc(C(=O)N2CCNCC2)c(O)c1,1297
103905553,Nc1ccc2cc(NCCc3ccccc3)cc(Nc4ncccn4)c2n1,1298
103905554,CCCCNc1ccc2C(=O)N(CCNCCO)C(=O)c3cccc1c23,1299
103905556,CN1C=C(C=C(Nc2ccc(cn2)C(=O)N3CCOCC3)C1=O)c4cccc(NC(=O)c5ccc(cc5)C(C)(C)C)c4CO,1300
103905557,Oc1ccc2[nH]c3cc(c4ccccc4Cl)c5C(=O)NC(=O)c5c3c2c1,1301
103905558,CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(\C=C\c4ccccc4)n2,1302
103905559,CSc1nn(c(N)c1C(=O)N)c2ccccn2,1303
103905560,OCc1ccc(cc1)c2sc(nc2C(=O)O)N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3,1304
103905561,Clc1ccc2c(c1)nnc3nnnn23,1305
103905562,CN1C(=NC(=C(C1=O)c2ccc3ccccc3c2)c4ccncc4)NC[C@@H](N)Cc5ccccc5,1306
103905563,CN1C(=NC(=C(C1=O)c2cccc(C)c2)c3ccncc3)NC[C@@H](N)Cc4ccccc4,1307
103905564,Fc1cc2CN(CCn3cc(C4=C(C(=O)NC4=O)c5cnc6ccccn56)c(c1)c23)C(=O)N7CCCCC7,1308
103905565,O=C(N1CCOCC1)N2CCn3cc(C4=C(C(=O)NC4=O)c5cnc6ccccn56)c7cccc(C2)c37,1309
103905566,COc1cc(Nc2ncnc3ccc(cc23)c4ccc(CN5C[C@@H]6C(CO)[C@@H]6C5)cc4)ccc1Oc7ccccc7,1310
103905567,CS(=O)(=O)CCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,1311
103905569,Cc1csc(NC(=O)c2sc3nc(ccc3c2N)c4ccncc4)n1,1312
103905570,Fc1ccc(CC2=NNC(=O)C3=C2CCCC3)cc1C(=O)N4CCN(CC4)c5ncccn5,1313
103905571,Nc1ccc2NC(=O)C=Nc2c1,1314
103905573,OC1CCCc2nc(ccc12)C3C(=O)Nc4ccc(cc34)C#N,1315
103905574,CN1CCN(CC1)c2ccc(cn2)c3cnc4NCCN(Cc5cc(Cl)ccc5C(F)(F)F)c4c3,1316
103905575,CN1CCN(CC1)c2ccc(cn2)c3cnc4NCCN(Cc5c(F)ccc(F)c5Cl)c4c3,1317
103905576,CSc1cnc2c(ccc3cnccc23)c1O,1318
103905577,Oc1ccc(cc1)c2n[nH]c(Nc3cccc(Cl)c3)c2c4ccc(O)cc4,1319
103905578,Oc1ccc(Nc2[nH]nc(c3ccc(O)cc3)c2c4ccc(O)cc4)cc1,1320
103905579,Nc1noc2cccc(c3cccc(O)c3)c12,1321
103905580,C1Cc2sccc2c3[nH]ncc13,1322
103905581,Brc1ccc2Cc3cn[nH]c3c2c1,1323
103905583,Fc1cc2C(=O)C3=C(SNC3=O)N(C4CC4)c2c(F)c1NCc5ccccc5,1324
103905584,Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,1325
103905585,S=C1NN=C2N1C3=NNC(=S)N3c4sc5CCCc5c24,1326
103905586,Clc1cccc(NC(=O)Nc2ncc(CCNc3ncnc4ccsc34)s2)c1,1327
103905587,Clc1cccc(NC(=O)Nc2nc(CCNc3ncnc4ccsc34)cs2)c1,1328
103905588,CC(=O)OCCn1nc(c2cccc(Br)c2)c3C(=CC(=O)Nc13)C(F)(F)F,1329
103905589,O=C1NC=Cc2cnc(c3ccccc3)n12,1330
103905590,COc1ccc(cc1)C(=O)N2c3ccccc3Sc4c(Cl)cncc24,1331
103905591,CN1C(=C(C=C(C#N)C1=O)c2ccc(OC(F)(F)F)cc2)COC(c3ccc(cc3)C#N)c4cncn4C,1332
103905592,CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)c5cccc6[nH]ncc56)CC1,1333
103905593,OCC(=O)N1CCC(CC1)c2[nH]nc(c3ccc(Cl)cc3F)c2c4ccncn4,1334
103905594,OC1=C(C#N)C2=C(C(=N)Oc3ccc(Cl)cc23)C(=O)N1,1335
103905595,COC(=O)c1csc2C=CC(=O)Nc12,1336
103905596,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1,1337
103905597,Cc1onc(NC(=O)CCNC(=O)Nc2nc(C)c(s2)c3ccc(cc3)n4cccn4)c1,1338
103905598,Cc1cccc(c1C)c2[nH]c(cc2C(=O)N)c3ccnc(N)n3,1339
103905599,N(c1cccnc1)c2ncc(c3ccncn3)c(n2)c4occc4,1340
103905600,CC(=O)n1ncc2cc(N)ccc12,1341
103905601,NC1=NC(=O)Nc2sccc12,1342
103905602,O\N=C/1\C=C(Oc2c(CC=C)cccc12)c3ccccc3,1343
103905603,Fc1ccc2ncn(c3ncc4NC(=O)N([C@@H]5CCOc6c(F)cccc56)c4n3)c2c1,1344
103905604,COc1c2C(=O)C=C(C)Oc2cc(O)c1c3nc4ccccc4[nH]3,1345
103905605,CC(=O)Nc1c(sc2ccc(Cl)c(Cl)c12)C(=O)N,1346
103905606,CCN1C(=O)\C(=C/Nc2ccccc2)\S/C/1=C(/C#N)\C(=O)O,1347
103905607,COc1cc2Nc3n[nH]c(C)c3N=C(c4ccccc4Cl)c2cc1F,1348
103905608,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(cc3)N4CCN(C)CC4)c2C1)c5ccccc5,1349
103905609,CCNc1nc(C)c(\C=C\C(C)(C)c2ccc(cc2)C(F)(F)F)c(NCC)n1,1350
103905610,CC(C)(C)c1nc2c3ccc(F)cc3c4C(=O)NC=Cc4c2[nH]1,1351
103905611,Nc1n[nH]c2nc(Cl)sc12,1352
103905612,CC(C)CN1C(=O)N(C)C(=O)c2c(SCCCO)c(Cc3cccc4ccccc34)sc12,1353
103905613,Oc1cnc2ccc(cc2c1)c3ccncc3,1354
103905614,C[C@@H](N)C1CCC(CC1)C(=O)Nc2ccnc3[nH]ccc23,1355
103905615,CCOC(=O)c1c(C)n(c2ccc(I)cc2)c3c4ccccc4c(O)cc13,1356
103905616,Nc1nc(Nc2ccc(cc2)S(=O)(=O)N)nn1C(=O)c3c(F)cccc3F,1357
103905617,CC1(C)CC(=Cc2c1sc3ncnc(N)c23)\C=C\c4ccc(Cl)cc4,1358
103905618,COc1cc(\C=C(/C#N)\c2nc3cc(C)ccc3[nH]2)c(Br)cc1O,1359
103905619,FC(F)(F)c1ccc2C(=O)C3=C(CCCC3=O)Oc2c1,1360
103905620,CC(=O)Nc1ccc(cc1)n2nc3ccc(N)nc3n2,1361
103905621,[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1,1362
103905622,NC(=O)c1c(NC(=O)NCCCCN2CCCC2)snc1OCc3c(F)cc(Br)cc3F,1363
103905623,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,1364
103905624,CNC(=O)c1ccc(C)c(c1)N2C(=CC(=C(Br)C2=O)OCc3ccc(F)cc3F)C,1365
103905625,CN1C(=O)C(=Cc2cnc(NC3CCOCC3)nc12)Oc4ccc(F)cc4F,1366
103905626,CC1(CCN(C1)C(=O)CNc2ncnc3cc(Cl)c(Cl)cc23)N4CCC(CC4)c5ccccc5,1367
103905627,CCCCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C,1368
103905628,CCOc1ccccc1\C=N\NC(=O)c2nnn(c2N3CCCC3)c4nonc4N,1369
103905629,Cc1ccc(cc1)c2c(C#N)c(N)nc3cc(C)nn23,1370
103905630,Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1,1371
103905631,[O-][N+](=O)c1ccc(NC(=O)N2CCc3[nH]c4c(Cl)cc(Cl)cc4c3C2)cc1,1372
103905632,COc1cccc(F)c1C2=NCc3cnc(Nc4ccc(C(=O)O)c(OC)c4)nc3c5ccc(Cl)cc25,1373
103905633,CCCCOc1ccccc1CCc2cccc3nc(N)nc(N)c23,1374
103905634,CN(C)Cc1ccc2N3CCCC3C(=O)Nc2c1,1375
103905635,COc1cc2ncc3c(N)nc4c(C)c(N)ccc4c3c2cc1OC,1376
103905636,NC(=O)c1cccc2NC(=O)c3cc(Cl)nnc3Nc12,1377
103905637,Cn1ccc2c(nc(nc12)N(C(=O)N)c3c(F)cccc3F)c4ccccc4F,1378
103905638,NC(=O)CCN1CCN(CC1)C2Cc3cc(Cl)ccc3Sc4cc(F)ccc24,1379
103905639,CN(C)CC1=C(O)C2=NC(=CC(=O)N2C=C1)C,1380
103905640,Cc1c[nH]c(n1)c2cnc(NCCNc3ccc(cn3)C#N)nc2c4ccc(Cl)cc4Cl,1381
103905641,Cc1cc(O)ccc1N2c3cc(Cl)ccc3C(=O)c4c(N)nc(N)nc24,1382
103905642,CN(c1ccc2c(C)n(C)nc2c1)c3ccnc(Nc4ccc(C)c(c4)S(=O)(=O)N)n3,1383
103905643,CN(C)CCC1Cc2ccccc2C(=C)c3ccccc13,1384
103905644,CC(C)(C)OC(=O)n1cc(c2cncn2C3CCCCC3)c4ccccc14,1385
103905645,CN1C(=O)c2c(C)n[nH]c2c3ccccc13,1386
103905646,Clc1cccc(Nc2nc(nc(n2)n3cccn3)N4CCOCC4)c1,1387
103905647,Cc1c(N[C@@H]2CC[C@@H](N)CC2)nc3ccnn3c1Nc4ccc(F)c(Cl)c4,1388
103905648,CN1CCN(CC1)c2cc(Nc3cc(C)n[nH]3)nc(Sc4ccc(NC(=O)C5CC5)cc4)n2,1389
103905649,Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,1390
103905650,C[C@@H](NC1=C(N(C(=O)C)c2ccncc2)C(=O)C1=O)C(C)(C)C,1391
103905651,Cc1nn(C)c2sc(C(=O)N)c(N)c12,1392
103905652,Nc1nnc2cncc(Cl)n12,1393
103905653,Nc1ncnc2c1c(I)nn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,1394
103905654,Cc1nnc(c2ccccc2)c(n1)C#N,1395
103905655,CCN1c2cc(N)ccc2c3ccc(N)cc3C1(O)c4ccccc4,1396
103905656,NS(=O)(=O)OC[C@@H]1C[C@H](C[C@@H]1O)n2ccc3c(N[C@H]4CCc5ccccc45)ncnc23,1397
103905657,CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)ncc2Cl)n[nH]1,1398
103905658,CC(C)(C)c1oc(CSc2cnc(NC(=O)C3CCNCC3)s2)nc1,1399
103905660,CC(=O)C1=C(C)c2cnc(Nc3ccc(cn3)N4CCNCC4)nc2N(C5CCCC5)C1=O,1400
103905662,Cc1c(C)n(Cc2ccccc2)c3ccc(cc13)C(=O)Nc4nc[nH]n4,1401
103905663,Cc1ccc2C(=O)NC=Nc2c1,1402
103905664,CCOC(=O)c1nc2C(=O)Nc3cc(c(NC(=O)C)cc3n2c1C)[N+](=O)[O-],1403
103905665,COCc1nnn(c1C(=O)N\N=C(/C)\c2ccc(O)cc2O)c3nonc3N,1404
103905667,CN(C)c1cc2sncc2cc1NC(=O)C(=O)O,1405
103905668,NC(=O)c1ccc2nc(cn2c1)c3oc(cc3)[N+](=O)[O-],1406
103905669,CCn1c(nc2cncc(C(=O)N3CC[C@H](N)C3)c12)c4nonc4N,1407
103905670,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,1408
103905671,C(=C\c1ccc2nccn2n1)/c3ccccc3,1409
103905672,Cc1cc2C(=O)C(N)C3(CCCCC3)Oc2c(C#N)c1C,1410
103905673,ON(C=O)C(CS(=O)(=O)c1ccc(cc1)c2ccc(cc2)C(F)(F)F)c3ccc(O)cc3,1411
103905674,CCn1c(nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc12)c6nonc6N,1412
103905675,O=C1c2ccccc2c3n[nH]c4cccc1c34,1413
103905676,C[C@H]1CNCCCN1S(=O)(=O)c2cccc3cncc(C)c23,1414
103905677,Nc1nnc2sc3ccccc3n12,1415
103905678,CCOC(=O)c1c(NC(=O)C2C(C)(C)C2(C)C)sc3cnccc13,1416
103905679,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(nc12)N4CCCC[C@H]4CCO,1417
103905680,Cn1cc(c2cc3nc(Br)cnc3[nH]2)c4cc(ccc14)C#N,1418
103905681,Clc1cc2nn[nH]c2cc1Cl,1419
103905682,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,1420
103905683,CCCCCCCCCCCCOc1ccc(NC(=N)N)cc1NC(=N)N,1421
103905684,CN(c1ncccc1CNc2nc(Nc3ccc4NC(=O)Cc4c3)ncc2C(F)(F)F)S(=O)(=O)C,1422
103905685,Brc1ccc2cnc(Nc3ccncn3)cc2c1,1423
